event_id,neutrino_energy,muon_energy
1825,6.092518475324244,2.552889328584252
1826,13.966376562765197,6.790222925234437
1827,8.85589173418031,5.360053133189922
1828,3.8184582454104734,3.8184582454104734
1829,5.204692632139179,4.66368126959139
1830,8.46236005206392,2.767052098098652
1831,24.22098687816916,2.8287425948621348
1832,10.18634063520787,8.040342293507486
1833,59.644779911077904,1.279070826408286
1834,9.56651437930287,3.2310352818118764
1835,2.7109881737297457,2.659162134937871
1836,1.8537008031552675,1.8537008031552675
1837,7.409984212226684,1.1556659626645083
1838,16.78163530499316,6.165857372594008
1839,71.01174355690756,5.506527821734383
1840,361.0279367607083,9.018215420407708
1841,40.47957627425017,5.710096171003977
1842,10.167498774222189,6.199913528418493
1843,26.35187150124647,8.561217931970743
1844,176.20239202229382,2.1350030329671648
1845,21.935022757097975,7.217971264762898
1846,293.04883542807306,2.8108221794446
1847,33.83579699553311,4.634738243023828
1848,148.49834368007802,5.094476296441455
1849,10.852459256859623,7.596543284328914
1850,2.302146081357081,2.302146081357081
1851,11.69083045985735,5.661385717033559
1852,2.8441854388597365,2.8441854388597365
1853,11.590048643830388,8.617120674018084
1854,8.074759261553666,6.07289966401527
1855,30.52285109480433,5.013591677972145
1856,15.332130204661073,5.430796929960172
1857,8.520622325756603,8.520622325756603
1858,7.055807548619813,5.519918122857842
1859,45.04497995089181,1.2489813564051364
1860,8.183626965394842,1.6192153141930412
1861,11.475388203547636,7.50009458445921
1862,12.152637202895278,7.731707522088639
1863,34.4802615358104,1.2731299889559669
1864,9.737903967034764,9.737903967034764
1865,12.508910116749444,4.3178898301310005
1866,4.325681259269399,4.325681259269399
1867,12.901708210614897,6.39967408233234
1868,18.006738790117662,2.491370191704569
1869,11.263546714079576,2.6021498017270024
1870,15.581705603113374,8.281498008279991
1871,3.4377165270735364,3.4377165270735364
1872,22.953326597285226,5.961574773667075
1873,44.18187955641992,2.7001534284636874
1874,16.850113078933678,1.9453999254690255
1875,51.81081663478527,2.3373785256731354
1876,8.702955092815683,6.202813659841664
1877,19.467675393616023,1.5519945757503446
1878,24.285038929895695,1.3553653031582908
1879,73.25994144548223,3.5487363123921423
1880,40.440789915189455,3.1409231187039226
1881,6.80214673838101,1.8804536637144602
1882,14.928554294826787,7.3799588454313145
1883,287.5490737162915,2.7443288824133343
1884,12.19178168943668,3.6047973649841243
1885,12.483826509321004,4.462625621584838
1886,109.7777483860041,2.225028016263852
1887,8.747725565025776,3.0632383440738784
1888,27.960716127431812,1.5330539248875539
1889,157.2102562375928,1.495392895988596
1890,3.366780903007083,3.366780903007083
1891,8.216130036679267,1.4873470742703394
1892,9.884977710263142,6.4086185290584305
1893,4.762709497471694,3.914448765237194
1894,10.833439275407427,3.4589630942433387
1895,85.43439124030746,5.220362249491504
1896,5.218256425751527,5.218256425751527
1897,8.173407899392982,2.502109644159581
1898,12.803899328720233,3.233000602949167
1899,11.860322227005279,7.845145355217205
1900,9.764276893566313,9.39351844177683
1901,54.45159643047044,2.050342706943942
1902,2.0985417716656958,2.0985417716656958
1903,354.6618322925298,4.457244282344531
1904,7.096258458121977,2.729336720903948
1905,69.68955700678899,8.687981054842487
1906,103.03267645396562,2.134532370448724
1907,7.706550525029708,7.706550525029708
1908,173.33130820644274,2.2803021238109795
1909,3.8995247642364737,3.8995247642364737
1910,7.5151119279753225,1.2786228515873899
1911,6.042499288649907,6.042499288649907
1912,15.292848904159284,4.891764909689191
